x,y,wall_n,wall_e,wall_s,wall_w,empty,current,start,target
46,13,False,False,False,False,True,False,False,False
47,13,False,True,False,True,False,False,False,False
48,13,True,False,False,True,False,False,False,False
49,13,False,True,True,False,False,False,False,False
0,14,False,True,False,True,False,False,False,False
1,14,False,False,False,False,True,False,False,False
2,14,False,False,False,False,True,False,False,False
3,14,False,False,False,False,True,False,False,False
4,14,False,False,False,False,True,False,False,False
5,14,False,False,False,False,True,False,False,False
6,14,False,False,False,False,True,False,False,False
7,14,False,False,False,False,True,False,False,False
8,14,False,False,False,False,True,False,False,False
9,14,False,False,False,False,True,False,False,False
10,14,False,False,False,False,True,False,False,False
11,14,True,False,False,True,False,False,False,False
12,14,False,True,True,False,False,False,False,False
13,14,False,False,True,True,False,False,False,False
14,14,False,True,True,False,False,False,False,False
15,14,False,False,False,False,True,False,False,False
16,14,False,True,False,True,False,False,False,False
17,14,False,False,False,False,True,False,False,False
18,14,False,False,True,True,False,False,False,False
19,14,False,True,True,False,False,False,False,False
20,14,True,False,True,True,False,False,False,False
21,14,True,True,False,False,False,False,False,False
22,14,False,True,False,True,False,False,False,False
23,14,False,False,False,True,False,False,False,False
24,14,False,True,True,False,False,False,False,False
25,14,False,False,True,True,False,False,False,False
26,14,False,True,True,False,False,False,False,False
27,14,True,False,False,True,False,False,False,False
28,14,True,True,False,False,False,False,False,False
29,14,False,False,False,False,True,False,False,False
30,14,False,False,False,False,True,False,False,False
31,14,False,False,False,False,True,False,False,False
32,14,False,True,False,True,False,False,False,False
33,14,False,False,True,True,False,False,False,False
34,14,True,False,True,False,False,False,False,False
35,14,False,True,True,False,False,False,False,False
36,14,False,False,False,True,False,False,False,False
37,14,True,False,True,False,False,False,False,False
38,14,True,True,False,False,False,False,False,False
39,14,False,False,False,False,True,False,False,False
40,14,True,False,False,True,False,False,False,False
41,14,True,False,True,False,False,False,False,False
42,14,True,True,False,False,False,False,False,False
43,14,False,False,True,True,False,False,False,False
44,14,True,False,True,False,False,False,False,False
45,14,True,False,True,False,False,False,False,False
46,14,True,True,False,False,False,False,False,False
47,14,False,False,True,True,False,False,False,False
48,14,False,True,True,False,False,False,False,False
49,14,False,False,False,False,True,False,False,False
0,15,False,True,False,True,False,False,False,False
1,15,False,False,False,False,True,False,False,False
2,15,False,False,False,False,True,False,False,False
3,15,False,False,False,False,True,False,False,False
4,15,False,False,False,False,True,False,False,False
5,15,False,False,False,False,True,False,False,False
6,15,False,False,False,False,True,False,False,False
7,15,False,False,False,False,True,False,False,False
8,15,False,False,False,False,True,False,False,False
9,15,False,False,False,False,True,False,False,False
10,15,False,False,False,False,True,False,False,False
11,15,False,True,False,True,False,False,False,False
12,15,False,False,False,False,True,False,False,False
13,15,True,False,False,True,False,False,False,False
14,15,True,True,False,False,False,False,False,False
15,15,False,False,False,False,True,False,False,False
16,15,False,True,False,True,False,False,False,False
17,15,True,False,False,True,False,False,False,False
18,15,True,False,True,False,False,False,False,False
19,15,True,True,False,False,False,False,False,False
20,15,True,False,False,True,False,False,False,False
21,15,False,True,True,False,False,False,False,False
22,15,False,True,False,True,False,False,False,False
23,15,False,True,False,True,False,False,False,False
24,15,True,False,False,True,False,False,False,False
25,15,True,False,True,False,False,False,False,False
26,15,True,False,True,False,False,False,False,False
27,15,False,True,True,False,False,False,False,False
28,15,False,True,True,True,False,False,False,False
29,15,True,False,False,True,False,False,False,False
30,15,True,True,False,False,False,False,False,False
31,15,False,False,False,False,True,False,False,False
32,15,False,False,True,True,False,False,False,False
33,15,True,True,False,False,False,False,False,False
34,15,True,True,False,True,False,False,False,False
35,15,True,False,False,True,False,False,False,False
36,15,False,True,True,False,False,False,False,False
37,15,False,False,False,False,True,False,False,False
38,15,False,True,False,True,False,False,False,False
39,15,False,False,False,False,True,False,False,False
40,15,False,True,False,True,False,False,False,False
41,15,True,False,False,True,False,False,False,False
42,15,False,True,True,False,False,False,False,False
43,15,False,False,False,False,True,False,False,False
44,15,True,False,False,True,False,False,False,False
45,15,True,True,False,False,False,False,False,False
46,15,False,False,True,True,False,False,False,False
47,15,True,True,False,False,False,False,False,False
48,15,False,False,False,False,True,False,False,False
49,15,False,False,False,False,True,False,False,False
0,16,False,True,False,True,False,False,False,False
1,16,False,False,False,False,True,False,False,False
2,16,False,False,False,False,True,False,False,False
3,16,False,False,False,False,True,False,False,False
4,16,False,False,False,False,True,False,False,False
5,16,True,False,False,True,False,False,False,False
6,16,True,True,False,False,False,False,False,False
7,16,False,False,False,False,True,False,False,False
8,16,False,False,False,False,True,False,False,False
9,16,False,False,False,False,True,False,False,False
10,16,False,False,False,False,True,False,False,False
11,16,False,True,False,True,False,False,False,False
12,16,False,False,False,False,True,False,False,False
13,16,False,True,False,True,False,False,False,False
14,16,False,False,True,True,False,False,False,False
15,16,True,False,True,False,False,False,False,False
16,16,False,True,True,False,False,False,False,False
17,16,False,False,True,True,False,False,False,False
18,16,True,True,False,False,False,False,False,False
19,16,False,False,True,True,False,False,False,False
20,16,False,True,True,False,False,False,False,False
21,16,False,False,False,False,True,False,False,False
22,16,False,True,False,True,False,False,False,False
23,16,False,False,True,True,False,False,False,False
24,16,False,True,True,False,False,False,False,False
25,16,False,False,False,False,True,False,False,False
26,16,True,False,False,True,False,False,False,False
27,16,True,False,True,False,False,False,False,False
28,16,True,False,True,False,False,False,False,False
29,16,False,True,True,False,False,False,False,False
30,16,False,False,True,True,False,False,False,False
31,16,True,True,False,False,False,False,False,False
32,16,False,False,False,False,True,False,False,False
33,16,False,False,True,True,False,False,False,False
34,16,False,True,True,False,False,False,False,False
35,16,False,True,False,True,False,False,False,False
36,16,False,False,False,False,True,False,False,False
37,16,False,False,False,False,True,False,False,False
38,16,False,False,True,True,False,False,False,False
39,16,True,False,True,False,False,False,False,False
40,16,False,True,True,False,False,False,False,False
41,16,False,False,True,True,False,False,False,False
42,16,True,False,True,False,False,False,False,False
43,16,True,False,True,False,False,False,False,False
44,16,False,True,True,False,False,False,False,False
45,16,False,False,True,True,False,False,False,False
46,16,True,False,True,False,False,False,False,False
47,16,False,True,True,False,False,False,False,False
48,16,False,False,False,False,True,False,False,False
49,16,False,False,False,False,True,False,False,False
0,17,False,True,False,True,False,False,False,False
1,17,False,False,False,False,True,False,False,False
2,17,False,False,False,False,True,False,False,False
3,17,False,False,False,False,True,False,False,False
4,17,False,False,False,False,True,False,False,False
5,17,False,True,False,True,False,False,False,False
6,17,False,True,False,True,False,False,False,False
7,17,False,False,False,False,True,False,False,False
8,17,False,False,False,False,True,False,False,False
9,17,False,False,False,False,True,False,False,False
10,17,False,False,False,False,True,False,False,False
11,17,False,True,False,True,False,False,False,False
12,17,False,False,False,False,True,False,False,False
13,17,False,False,True,True,False,False,False,False
14,17,True,True,False,False,False,False,False,False
15,17,True,False,False,True,False,False,False,False
16,17,True,False,True,False,False,False,False,False
17,17,True,True,False,False,False,False,False,False
18,17,False,False,True,True,False,False,False,False
19,17,True,True,False,False,False,False,False,False
20,17,False,False,False,False,True,False,False,False
21,17,False,False,False,False,True,False,False,False
22,17,False,True,False,True,False,False,False,False
23,17,True,False,False,True,False,False,False,False
24,17,True,True,False,False,False,False,False,False
25,17,False,False,False,False,True,False,False,False
26,17,False,False,True,True,False,False,False,False
27,17,True,False,True,False,False,False,False,False
28,17,True,False,True,False,False,False,False,False
29,17,True,True,True,False,False,False,False,False
30,17,True,False,False,True,False,False,False,False
31,17,False,True,True,False,False,False,False,False
32,17,False,False,False,False,True,False,False,False
33,17,False,False,False,False,True,False,False,False
34,17,False,False,False,False,True,False,False,False
35,17,False,True,False,True,False,False,False,False
36,17,False,False,False,False,True,False,False,False
37,17,False,False,False,False,True,False,False,False
38,17,False,False,False,False,True,False,False,False
39,17,False,False,False,False,True,False,False,False
40,17,False,False,False,False,True,False,False,False
41,17,False,False,False,False,True,False,False,False
42,17,False,False,False,False,True,False,False,False
43,17,False,False,False,False,True,False,False,False
44,17,False,False,False,False,True,False,False,False
45,17,False,False,False,False,True,False,False,False
46,17,False,False,False,False,True,False,False,False
47,17,False,False,False,False,True,False,False,False
48,17,False,False,False,False,True,False,False,False
49,17,False,False,False,False,True,False,False,False
0,18,False,True,False,True,False,False,False,False
1,18,False,False,False,False,True,False,False,False
2,18,False,False,False,False,True,False,False,False
3,18,False,False,False,False,True,False,False,False
4,18,False,False,False,False,True,False,False,False
5,18,False,True,False,True,False,False,False,False
6,18,False,True,False,True,False,False,False,False
7,18,True,False,False,True,False,False,False,False
8,18,True,True,False,False,False,False,False,False
9,18,False,False,False,False,True,False,False,False
10,18,False,False,False,False,True,False,False,False
11,18,False,True,False,True,False,False,False,False
12,18,True,False,False,True,False,False,False,False
13,18,True,False,True,False,False,False,False,False
14,18,False,True,True,False,False,False,False,False
15,18,False,False,True,True,False,False,False,False
16,18,True,True,False,False,False,False,False,False
17,18,False,False,True,True,False,False,False,False
18,18,True,True,False,False,False,False,False,False
19,18,False,False,True,True,False,False,False,False
20,18,True,False,True,False,False,False,False,False
21,18,True,True,False,False,False,False,False,False
22,18,False,True,False,True,False,False,False,False
23,18,False,True,False,True,False,False,False,False
24,18,False,False,True,True,False,False,False,False
25,18,True,False,True,False,False,False,False,False
26,18,True,False,True,False,False,False,False,False
27,18,True,True,False,False,False,False,False,False
28,18,True,False,False,True,False,False,False,False
29,18,True,False,False,False,False,False,False,False
30,18,False,True,True,False,False,False,False,False
31,18,True,False,False,True,False,False,False,False
32,18,True,True,False,False,False,False,False,False
33,18,False,False,False,False,True,False,False,False
34,18,False,False,False,False,True,False,False,False
35,18,False,True,False,True,False,False,False,False
36,18,False,False,False,False,True,False,False,False
37,18,False,False,False,False,True,False,False,False
38,18,False,False,False,False,True,False,False,False
39,18,False,False,False,False,True,False,False,False
40,18,False,False,False,False,True,False,False,False
41,18,False,False,False,False,True,False,False,False
42,18,False,False,False,False,True,False,False,False
43,18,False,False,False,False,True,False,False,False
44,18,False,False,False,False,True,False,False,False
45,18,False,False,False,False,True,False,False,False
46,18,False,False,False,False,True,False,False,False
47,18,False,False,False,False,True,False,False,False
48,18,False,False,False,False,True,False,False,False
49,18,False,False,False,False,True,False,False,False
0,19,False,False,True,True,False,False,False,False
1,19,True,False,True,False,False,False,False,False
2,19,True,False,True,False,False,False,False,False
3,19,True,True,False,False,False,False,False,False
4,19,False,False,False,False,True,False,False,False
5,19,False,True,False,True,False,False,False,False
6,19,False,False,True,True,False,False,False,False
7,19,False,True,True,False,False,False,False,False
8,19,False,False,True,True,False,False,False,False
9,19,True,False,True,False,False,False,False,False
10,19,True,True,False,False,False,False,False,False
11,19,False,False,True,True,False,False,False,False
12,19,False,True,True,False,False,False,False,False
13,19,False,False,False,False,True,False,False,False
14,19,False,False,False,False,True,False,False,False
15,19,False,False,False,False,True,False,False,False
16,19,False,False,True,True,False,False,False,False
17,19,True,True,False,False,False,False,False,False
18,19,False,True,False,True,False,False,False,False
19,19,False,False,False,False,True,False,False,False
20,19,False,False,False,False,True,False,False,False
21,19,False,False,True,True,False,False,False,False
22,19,False,True,True,False,False,False,False,False
23,19,False,True,False,True,False,False,False,False
24,19,False,False,False,False,True,False,False,False
25,19,False,False,False,False,True,False,False,False
26,19,False,False,False,False,True,False,False,False
27,19,False,True,False,True,False,False,False,False
28,19,False,True,False,True,False,False,False,False
29,19,False,True,True,True,False,False,False,False
30,19,True,False,False,True,False,False,False,False
31,19,False,True,True,False,False,False,False,False
32,19,False,True,False,True,False,False,False,False
33,19,False,False,False,False,True,False,False,False
34,19,True,False,False,True,False,False,False,False
35,19,False,True,True,False,False,False,False,False
36,19,False,False,False,False,True,False,False,False
37,19,False,False,False,False,True,False,False,False
38,19,False,False,False,False,True,False,False,False
39,19,False,False,False,False,True,False,False,False
40,19,False,False,False,False,True,False,False,False
41,19,False,False,False,False,True,False,False,False
42,19,False,False,False,False,True,False,False,False
43,19,False,False,False,False,True,False,False,False
44,19,False,False,False,False,True,False,False,False
45,19,False,False,False,False,True,False,False,False
46,19,False,False,False,False,True,False,False,False
47,19,False,False,False,False,True,False,False,False
48,19,False,False,False,False,True,False,False,False
49,19,False,False,False,False,True,False,False,False
0,20,False,False,False,False,True,False,False,False
1,20,False,False,False,False,True,False,False,False
2,20,False,False,False,False,True,False,False,False
3,20,False,True,False,True,False,False,False,False
4,20,False,False,False,False,True,False,False,False
5,20,False,True,False,True,False,False,False,False
6,20,False,False,False,False,True,False,False,False
7,20,False,False,False,False,True,False,False,False
8,20,False,False,False,False,True,False,False,False
9,20,False,False,False,False,True,False,False,False
10,20,False,False,True,True,False,False,False,False
11,20,True,True,False,False,False,False,False,False
12,20,True,False,False,True,False,False,False,False
13,20,True,False,True,False,False,False,False,False
14,20,True,False,True,False,False,False,False,False
15,20,True,False,True,False,False,False,False,False
16,20,True,True,False,False,False,False,False,False
17,20,False,True,False,True,False,False,False,False
18,20,False,True,False,True,False,False,False,False
19,20,False,False,False,False,True,False,False,False
20,20,False,False,False,False,True,False,False,False
21,20,False,False,False,False,True,False,False,False
22,20,False,False,False,False,True,False,False,False
23,20,False,True,False,True,False,False,False,False
24,20,False,False,False,False,True,False,False,False
25,20,False,False,False,False,True,False,False,False
26,20,False,False,False,False,True,False,False,False
27,20,False,False,True,True,False,False,False,False
28,20,False,False,True,False,False,False,False,False
29,20,True,False,True,False,False,False,False,False
30,20,False,True,True,False,False,False,False,False
31,20,True,False,False,True,False,False,False,False
32,20,False,True,False,False,False,False,False,False
33,20,True,False,False,True,False,False,False,False
34,20,False,True,True,False,False,False,False,False
35,20,False,False,False,False,True,False,False,False
36,20,False,False,False,False,True,False,False,False
37,20,False,False,False,False,True,False,False,False
38,20,False,False,False,False,True,False,False,False
39,20,False,False,False,False,True,False,False,False
40,20,False,False,False,False,True,False,False,False
41,20,False,False,False,False,True,False,False,False
42,20,False,False,False,False,True,False,False,False
43,20,False,False,False,False,True,False,False,False
44,20,False,False,False,False,True,False,False,False
45,20,False,False,False,False,True,False,False,False
46,20,False,False,False,False,True,False,False,False
47,20,False,False,False,False,True,False,False,False
48,20,False,False,False,False,True,False,False,False
49,20,False,False,False,False,True,False,False,False
0,21,False,False,False,False,True,False,False,False
1,21,False,False,False,False,True,False,False,False
2,21,False,False,False,False,True,False,False,False
3,21,False,False,True,True,False,False,False,False
4,21,True,True,False,False,False,False,False,False
5,21,False,True,False,True,False,False,False,False
6,21,False,False,False,False,True,False,False,False
7,21,False,False,False,False,True,False,False,False
8,21,False,False,False,False,True,False,False,False
9,21,True,False,False,True,False,False,False,False
10,21,True,False,True,False,False,False,False,False
11,21,False,True,False,False,False,False,False,False
12,21,False,True,False,True,False,False,False,False
13,21,True,True,False,True,False,False,False,False
14,21,True,False,False,True,False,False,False,False
15,21,True,False,True,False,False,False,False,False
16,21,False,True,True,False,False,False,False,False
17,21,False,True,False,True,False,False,False,False
18,21,False,True,False,True,False,False,False,False
19,21,False,False,False,False,True,False,False,False
20,21,False,False,False,False,True,False,False,False
21,21,False,False,False,False,True,False,False,False
22,21,False,False,False,False,True,False,False,False
23,21,False,True,False,True,False,False,False,False
24,21,False,False,False,False,True,False,False,False
25,21,False,False,False,False,True,False,False,False
26,21,False,False,False,False,True,False,False,False
27,21,True,False,False,True,False,False,False,False
28,21,True,True,True,False,False,False,False,False
29,21,True,False,False,True,False,False,False,False
30,21,True,True,False,False,False,False,False,False
31,21,False,True,False,True,False,False,False,False
32,21,False,False,True,True,False,False,False,False
33,21,False,True,True,False,False,False,False,False
34,21,False,False,False,False,True,False,False,False
35,21,False,False,False,False,True,False,False,False
36,21,False,False,False,False,True,False,False,False
37,21,False,False,False,False,True,False,False,False
38,21,False,False,False,False,True,False,False,False
39,21,False,False,False,False,True,False,False,False
40,21,False,False,False,False,True,False,False,False
41,21,False,False,False,False,True,False,False,False
42,21,False,False,False,False,True,False,False,False
43,21,False,False,False,False,True,False,False,False
44,21,False,False,False,False,True,False,False,False
45,21,False,False,False,False,True,False,False,False
46,21,False,False,False,False,True,False,False,False
47,21,False,False,False,False,True,False,False,False
48,21,False,False,False,False,True,False,False,False
49,21,False,False,False,False,True,False,False,False
0,22,False,False,False,False,True,False,False,False
1,22,False,False,False,False,True,False,False,False
2,22,False,False,False,False,True,False,False,False
3,22,False,False,False,False,True,False,False,False
4,22,False,False,True,True,False,False,False,False
5,22,False,True,True,False,False,False,False,False
6,22,False,False,False,False,True,False,False,False
7,22,False,False,False,False,True,False,False,False
8,22,False,False,False,False,True,False,False,False
9,22,False,False,True,True,False,False,False,False
10,22,True,True,False,False,False,False,False,False
11,22,False,False,True,True,False,False,False,False
12,22,False,True,True,False,False,False,False,False
13,22,False,False,True,True,False,False,False,False
14,22,False,True,True,False,False,False,False,False
15,22,True,False,True,True,False,False,False,False
16,22,True,True,False,False,False,False,False,False
17,22,False,True,False,True,False,False,False,False
18,22,False,False,True,True,False,False,False,False
19,22,True,False,False,False,False,False,False,False
20,22,True,False,True,False,False,False,False,False
21,22,True,True,False,False,False,False,False,False
22,22,False,False,False,False,True,False,False,False
23,22,False,False,True,True,False,False,False,False
24,22,True,False,True,False,False,False,False,False
25,22,True,True,False,False,False,False,False,False
26,22,False,False,False,False,True,False,False,False
27,22,False,False,True,True,False,False,False,False
28,22,True,False,True,False,False,False,False,False
29,22,False,True,True,False,False,False,False,False
30,22,False,True,False,True,False,False,False,False
31,22,False,False,True,True,False,False,False,False
32,22,True,False,True,False,False,False,False,False
33,22,True,True,False,False,False,False,False,False
34,22,False,False,False,False,True,False,False,False
35,22,False,False,False,False,True,False,False,False
36,22,False,False,False,False,True,False,False,False
37,22,False,False,False,False,True,False,False,False
38,22,False,False,False,False,True,False,False,False
39,22,False,False,False,False,True,False,False,False
40,22,False,False,False,False,True,False,False,False
41,22,False,False,False,False,True,False,False,False
42,22,False,False,False,False,True,False,False,False
43,22,False,False,False,False,True,False,False,False
44,22,False,False,False,False,True,False,False,False
45,22,False,False,False,False,True,False,False,False
46,22,False,False,False,False,True,False,False,False
47,22,False,False,False,False,True,False,False,False
48,22,False,False,False,False,True,False,False,False
49,22,False,False,False,False,True,False,False,False
0,23,False,False,False,False,True,False,False,False
1,23,False,False,False,False,True,False,False,False
2,23,False,False,False,False,True,False,False,False
3,23,False,False,False,False,True,False,False,False
4,23,False,False,False,False,True,False,False,False
5,23,False,False,False,False,True,False,False,False
6,23,False,False,False,False,True,False,False,False
7,23,False,False,False,False,True,False,False,False
8,23,False,False,False,False,True,False,False,False
9,23,True,False,False,True,False,False,False,False
10,23,False,True,True,False,False,False,False,False
11,23,False,False,False,False,True,False,False,False
12,23,False,False,False,False,True,False,False,False
13,23,False,False,False,False,True,False,False,False
14,23,True,False,False,True,False,False,False,False
15,23,True,False,False,False,False,False,False,False
16,23,False,True,True,False,False,False,False,False
17,23,False,True,False,True,False,False,False,False
18,23,True,True,False,True,False,False,False,False
19,23,False,True,False,True,False,False,False,False
20,23,True,True,False,True,False,False,False,False
21,23,False,False,False,True,False,False,False,False
22,23,True,False,True,False,False,False,False,False
23,23,True,True,False,False,False,False,False,False
24,23,True,False,False,True,False,False,False,False
25,23,False,True,True,False,False,False,False,False
26,23,False,False,False,False,True,False,False,False
27,23,False,False,False,False,True,False,False,False
28,23,False,False,False,False,True,False,False,False
29,23,False,False,False,False,True,False,False,False
30,23,False,False,True,True,False,False,False,False
31,23,True,False,True,False,False,False,False,False
32,23,True,True,False,False,False,False,False,False
33,23,False,False,True,True,False,False,False,False
34,23,True,True,False,False,False,False,False,False
35,23,True,False,False,True,False,False,False,False
36,23,True,False,True,False,False,False,False,False
37,23,True,False,True,False,False,False,False,False
38,23,True,False,True,False,False,False,False,False
39,23,True,True,False,False,False,False,False,False
40,23,False,False,False,False,True,False,False,False
41,23,False,False,False,False,True,False,False,False
42,23,False,False,False,False,True,False,False,False
43,23,False,False,False,False,True,False,False,False
44,23,False,False,False,False,True,False,False,False
45,23,False,False,False,False,True,False,False,False
46,23,False,False,False,False,True,False,False,False
47,23,False,False,False,False,True,False,False,False
48,23,False,False,False,False,True,False,False,False
49,23,False,False,False,False,True,False,False,False
0,24,False,False,False,False,True,False,False,False
1,24,False,False,False,False,True,False,False,False
2,24,False,False,False,False,True,False,False,False
3,24,False,False,False,False,True,False,False,False
4,24,False,False,False,False,True,False,False,False
5,24,False,False,False,False,True,False,False,False
6,24,False,False,False,False,True,False,False,False
7,24,False,False,False,False,True,False,False,False
8,24,False,False,False,False,True,False,False,False
9,24,False,True,False,True,False,False,False,False
10,24,False,False,False,False,True,False,False,False
11,24,False,False,False,False,True,False,False,False
12,24,False,False,False,False,True,False,False,False
13,24,True,False,False,True,False,False,False,False
14,24,False,True,True,False,False,False,False,False
15,24,False,True,False,True,False,False,False,False
16,24,True,False,True,True,False,False,False,False
17,24,False,False,True,False,False,False,False,False
18,24,False,True,True,False,False,False,False,False
19,24,False,True,False,True,False,False,False,False
20,24,False,True,False,True,False,False,False,False
21,24,False,False,True,True,False,False,False,False
22,24,True,True,False,False,False,False,False,False
23,24,False,False,True,True,False,False,False,False
24,24,False,True,True,False,False,False,False,False
25,24,False,False,False,False,True,False,False,False
26,24,False,False,False,False,True,False,False,False
27,24,False,False,False,False,True,False,False,False
28,24,False,False,False,False,True,False,False,False
29,24,False,False,False,False,True,False,False,False
30,24,False,False,False,False,True,False,False,False
31,24,False,False,False,False,True,False,False,False
32,24,False,False,True,True,False,False,False,False
33,24,True,True,False,False,False,False,False,False
34,24,False,False,True,True,False,False,False,False
35,24,False,True,True,False,False,False,False,False
36,24,True,False,False,True,False,False,False,False
37,24,True,True,False,False,False,False,False,False
38,24,True,False,False,True,False,False,False,False
39,24,False,True,True,False,False,False,False,False
40,24,False,False,False,False,True,False,False,False
41,24,False,False,False,False,True,False,False,False
42,24,False,False,False,False,True,False,False,False
43,24,False,False,False,False,True,False,False,False
44,24,False,False,False,False,True,False,False,False
45,24,False,False,False,False,True,False,False,False
46,24,False,False,False,False,True,False,False,False
47,24,False,False,False,False,True,False,False,False
48,24,False,False,False,False,True,False,False,False
49,24,False,False,False,False,True,False,False,False
0,25,True,False,False,True,False,False,False,False
1,25,True,True,False,False,False,False,False,False
2,25,False,False,False,False,True,False,False,False
3,25,False,False,False,False,True,False,False,False
4,25,False,False,False,False,True,False,False,False
5,25,False,False,False,False,True,False,False,False
6,25,False,False,False,False,True,False,False,False
7,25,False,False,False,False,True,False,False,False
8,25,False,False,False,False,True,False,False,False
9,25,False,False,True,True,False,False,False,False
10,25,True,True,False,False,False,False,False,False
11,25,False,False,False,False,True,False,False,False
12,25,False,False,False,False,True,False,False,False
13,25,False,True,False,True,False,False,False,False
14,25,False,False,False,False,True,False,False,False
15,25,False,False,True,True,False,False,False,False
16,25,True,True,False,False,False,False,False,False
17,25,True,False,False,True,False,False,False,False
18,25,True,True,False,False,False,False,False,False
19,25,False,True,False,True,False,False,False,False
20,25,False,True,False,True,False,False,False,False
21,25,True,False,False,True,False,False,False,False
22,25,False,True,True,False,False,False,False,False
23,25,True,False,False,True,False,False,False,False
24,25,True,False,True,False,False,False,False,False
25,25,True,False,True,False,False,False,False,False
26,25,True,True,False,False,False,False,False,False
27,25,False,False,False,False,True,False,False,False
28,25,False,False,False,False,True,False,False,False
29,25,False,False,False,False,True,False,False,False
30,25,False,False,False,False,True,False,False,False
31,25,False,False,False,False,True,False,False,False
32,25,False,False,False,False,True,False,False,False
33,25,False,False,True,True,False,False,False,False
34,25,True,False,True,False,False,False,False,False
35,25,True,False,True,False,False,False,False,False
36,25,False,True,True,False,False,False,False,False
37,25,False,False,True,True,False,False,False,False
38,25,False,True,True,False,False,False,False,False
39,25,False,False,False,False,True,False,False,False
40,25,False,False,False,False,True,False,False,False
41,25,False,False,False,False,True,False,False,False
42,25,False,False,False,False,True,False,False,False
43,25,False,False,False,False,True,False,False,False
44,25,False,False,False,False,True,False,False,False
45,25,False,False,False,False,True,False,False,False
46,25,False,False,False,False,True,False,False,False
47,25,False,False,False,False,True,False,False,False
48,25,False,False,False,False,True,False,False,False
49,25,False,False,False,False,True,False,False,False
0,26,False,True,False,True,False,False,False,False
1,26,False,False,True,True,False,False,False,False
2,26,True,True,False,False,False,False,False,False
3,26,False,False,False,False,True,False,False,False
4,26,False,False,False,False,True,False,False,False
5,26,False,False,False,False,True,False,False,False
6,26,False,False,False,False,True,False,False,False
7,26,False,False,False,False,True,False,False,False
8,26,True,False,False,True,False,False,False,False
9,26,True,True,False,False,False,False,False,False
10,26,False,True,False,True,False,False,False,False
11,26,False,False,False,False,True,False,False,False
12,26,True,False,False,True,False,False,False,False
13,26,False,True,True,False,False,False,False,False
14,26,True,False,False,True,False,False,False,False
15,26,True,False,True,False,False,False,False,False
16,26,False,True,True,False,False,False,False,False
17,26,False,True,True,True,False,False,False,False
18,26,False,False,False,True,False,False,False,False
19,26,False,True,False,False,False,False,False,False
20,26,False,False,True,True,False,False,False,False
21,26,False,True,True,False,False,False,False,False
22,26,False,False,False,False,True,False,False,False
23,26,False,False,True,True,False,False,False,False
24,26,True,True,False,False,False,False,False,False
25,26,False,False,False,False,True,False,False,False
26,26,False,True,False,True,False,False,False,False
27,26,False,False,False,False,True,False,False,False
28,26,False,False,False,False,True,False,False,False
29,26,False,False,False,False,True,False,False,False
30,26,False,False,False,False,True,False,False,False
31,26,False,False,False,False,True,False,False,False
32,26,False,False,False,False,True,False,False,False
33,26,False,False,False,False,True,False,False,False
34,26,False,False,False,False,True,False,False,False
35,26,False,False,False,False,True,False,False,False
36,26,False,False,False,False,True,False,False,False
37,26,False,False,False,False,True,False,False,False
38,26,False,False,False,False,True,False,False,False
39,26,False,False,False,False,True,False,False,False
40,26,False,False,False,False,True,False,False,False
41,26,False,False,False,False,True,False,False,False
42,26,False,False,False,False,True,False,False,False
43,26,False,False,False,False,True,False,False,False
44,26,False,False,False,False,True,False,False,False
45,26,False,False,False,False,True,False,False,False
46,26,False,False,False,False,True,False,False,False
47,26,False,False,False,False,True,False,False,False
48,26,False,False,False,False,True,False,False,False
49,26,False,False,False,False,True,False,False,False
0,27,False,True,False,True,False,False,False,False
1,27,True,True,False,True,False,False,False,False
2,27,False,False,True,True,False,False,False,False
3,27,True,False,True,False,False,False,False,False
4,27,True,False,True,False,False,False,False,False
5,27,True,True,False,False,False,False,False,False
6,27,False,False,False,False,True,False,False,False
7,27,True,False,False,True,False,False,False,False
8,27,False,True,True,False,False,False,False,False
9,27,False,False,True,True,False,False,False,False
10,27,False,True,True,False,False,False,False,False
11,27,False,False,False,False,True,False,False,False
12,27,False,False,True,True,False,False,False,False
13,27,True,True,False,False,False,False,False,False
14,27,False,False,True,True,False,False,False,False
15,27,True,False,True,False,False,False,False,False
16,27,True,False,True,False,False,False,False,False
17,27,True,True,False,False,False,False,False,False
18,27,False,True,False,True,False,False,False,False
19,27,False,True,True,True,False,False,False,False
20,27,True,False,False,True,False,False,False,False
21,27,True,True,False,False,False,False,False,False
22,27,True,False,False,True,False,False,False,False
23,27,True,False,True,False,False,False,False,False
24,27,False,True,True,False,False,False,False,False
25,27,False,False,False,False,True,False,False,False
26,27,False,False,True,True,False,False,False,False
27,27,True,False,True,False,False,False,False,False
28,27,True,True,False,False,False,False,False,False
29,27,False,False,False,False,True,False,False,False
30,27,False,False,False,False,True,False,False,False
31,27,False,False,False,False,True,False,False,False
32,27,False,False,False,False,True,False,False,False
33,27,False,False,False,False,True,False,False,False
34,27,False,False,False,False,True,False,False,False
35,27,False,False,False,False,True,False,False,False
36,27,False,False,False,False,True,False,False,False
37,27,False,False,False,False,True,False,False,False
38,27,False,False,False,False,True,False,False,False
39,27,False,False,False,False,True,False,False,False
40,27,False,False,False,False,True,False,False,False
41,27,False,False,False,False,True,False,False,False
42,27,False,False,False,False,True,False,False,False
43,27,False,False,False,False,True,False,False,False
